OpenROAD v2.0-17941-g7fb347f37 
Features included (+) or not (-): +GPU +GUI +Python
This program is licensed under the BSD-3 license. See the LICENSE file for details.
Components of this program may be licensed under more restrictive licenses which must be honored.
[INFO ORD-0030] Using 12 thread(s).
clock_tree_synthesis -sink_clustering_enable -balance_levels
[INFO CTS-0050] Root buffer is sky130_fd_sc_hd__clkbuf_16.
[INFO CTS-0051] Sink buffer is sky130_fd_sc_hd__clkbuf_16.
[INFO CTS-0052] The following clock buffers will be used for CTS:
                    sky130_fd_sc_hd__clkbuf_16
[INFO CTS-0049] Characterization buffer is sky130_fd_sc_hd__clkbuf_16.
[INFO CTS-0007] Net "clk" found for clock "core_clock".
[INFO CTS-0010]  Clock net "clk" has 2787 sinks.
[INFO CTS-0008] TritonCTS found 1 clock nets.
[INFO CTS-0097] Characterization used 1 buffer(s) types.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net clk.
[INFO CTS-0028]  Total number of sinks: 2787.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0206] Best clustering solution was found from clustering size of 30 and clustering diameter of 50.
[INFO CTS-0019]  Total number of sinks after clustering: 317.
[INFO CTS-0024]  Normalized sink region: [(4.30868, 0.923693), (58.6356, 58.4994)].
[INFO CTS-0025]     Width:  54.3269.
[INFO CTS-0026]     Height: 57.5757.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 159
    Sub-region size: 54.3269 X 28.7878
[INFO CTS-0034]     Segment length (rounded): 14.
 Level 2
    Direction: Horizontal
    Sinks per sub-region: 80
    Sub-region size: 27.1634 X 28.7878
[INFO CTS-0034]     Segment length (rounded): 14.
 Level 3
    Direction: Vertical
    Sinks per sub-region: 40
    Sub-region size: 27.1634 X 14.3939
[INFO CTS-0034]     Segment length (rounded): 8.
 Level 4
    Direction: Horizontal
    Sinks per sub-region: 20
    Sub-region size: 13.5817 X 14.3939
[INFO CTS-0034]     Segment length (rounded): 6.
 Level 5
    Direction: Vertical
    Sinks per sub-region: 10
    Sub-region size: 13.5817 X 7.1970
[INFO CTS-0034]     Segment length (rounded): 4.
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 317.
[INFO CTS-0018]     Created 354 clock buffers.
[INFO CTS-0012]     Minimum number of buffers in the clock path: 4.
[INFO CTS-0013]     Maximum number of buffers in the clock path: 4.
[INFO CTS-0015]     Created 354 clock nets.
[INFO CTS-0016]     Fanout distribution for the current clock = 4:2, 5:10, 6:18, 7:43, 8:68, 9:83, 10:61, 11:42, 12:13, 13:8, 14:1..
[INFO CTS-0017]     Max level of the clock tree: 5.
[INFO CTS-0098] Clock net "clk"
[INFO CTS-0099]  Sinks 3082
[INFO CTS-0100]  Leaf buffers 317
[INFO CTS-0101]  Average sink wire length 1367.87 um
[INFO CTS-0102]  Path depth 3 - 4
[INFO CTS-0207]  Leaf load cells 295
[INFO RSZ-0058] Using max wire length 2154um.
Placement Analysis
---------------------------------
total displacement       4080.1 u
average displacement        0.2 u
max displacement           15.4 u
original HPWL          757765.1 u
legalized HPWL         772109.1 u
delta HPWL                    2 %

repair_timing -verbose -setup_margin 0 -hold_margin -0.05 -repair_tns 100
[INFO RSZ-0094] Found 2067 endpoints with setup violations.
[INFO RSZ-0099] Repairing 2067 out of 2067 (100.00%) violating endpoints...
   Iter   | Removed | Resized | Inserted | Cloned |  Pin  |    WNS   |   TNS      |  Viol  | Worst
     2785 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1259 | hash.p3_cap\[31\]$_DFF_P_/D
     2786 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1258 | hash.p3_cap\[31\]$_DFF_P_/D
     2787 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1257 | hash.p3_cap\[31\]$_DFF_P_/D
     2788 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1256 | hash.p3_cap\[31\]$_DFF_P_/D
     2789 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1255 | hash.p3_cap\[31\]$_DFF_P_/D
     2790 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1255 | hash.p3_cap\[31\]$_DFF_P_/D
     2790 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1254 | hash.p3_cap\[31\]$_DFF_P_/D
     2791 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1253 | hash.p3_cap\[31\]$_DFF_P_/D
     2792 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1252 | hash.p3_cap\[31\]$_DFF_P_/D
     2793 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1251 | hash.p3_cap\[31\]$_DFF_P_/D
     2794 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1250 | hash.p3_cap\[31\]$_DFF_P_/D
     2795 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1249 | hash.p3_cap\[31\]$_DFF_P_/D
     2796 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1248 | hash.p3_cap\[31\]$_DFF_P_/D
     2797 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1247 | hash.p3_cap\[31\]$_DFF_P_/D
     2798 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1246 | hash.p3_cap\[31\]$_DFF_P_/D
     2799 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1245 | hash.p3_cap\[31\]$_DFF_P_/D
     2800 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1245 | hash.p3_cap\[31\]$_DFF_P_/D
     2800 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1244 | hash.p3_cap\[31\]$_DFF_P_/D
     2801 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1243 | hash.p3_cap\[31\]$_DFF_P_/D
     2802 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1242 | hash.p3_cap\[31\]$_DFF_P_/D
     2803 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1241 | hash.p3_cap\[31\]$_DFF_P_/D
     2804 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1240 | hash.p3_cap\[31\]$_DFF_P_/D
     2805 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1239 | hash.p3_cap\[31\]$_DFF_P_/D
     2806 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1238 | hash.p3_cap\[31\]$_DFF_P_/D
     2807 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1237 | hash.p3_cap\[31\]$_DFF_P_/D
     2808 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1236 | hash.p3_cap\[31\]$_DFF_P_/D
     2809 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1235 | hash.p3_cap\[31\]$_DFF_P_/D
     2810 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1235 | hash.p3_cap\[31\]$_DFF_P_/D
     2810 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1234 | hash.p3_cap\[31\]$_DFF_P_/D
     2811 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1233 | hash.p3_cap\[31\]$_DFF_P_/D
     2812 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1232 | hash.p3_cap\[31\]$_DFF_P_/D
     2813 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1231 | hash.p3_cap\[31\]$_DFF_P_/D
     2814 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1230 | hash.p3_cap\[31\]$_DFF_P_/D
     2815 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1229 | hash.p3_cap\[31\]$_DFF_P_/D
     2816 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1228 | hash.p3_cap\[31\]$_DFF_P_/D
     2817 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1227 | hash.p3_cap\[31\]$_DFF_P_/D
     2818 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1226 | hash.p3_cap\[31\]$_DFF_P_/D
     2819 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1225 | hash.p3_cap\[31\]$_DFF_P_/D
     2820 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1225 | hash.p3_cap\[31\]$_DFF_P_/D
     2820 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1224 | hash.p3_cap\[31\]$_DFF_P_/D
     2821 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1223 | hash.p3_cap\[31\]$_DFF_P_/D
     2822 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1222 | hash.p3_cap\[31\]$_DFF_P_/D
     2823 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1221 | hash.p3_cap\[31\]$_DFF_P_/D
     2824 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1220 | hash.p3_cap\[31\]$_DFF_P_/D
     2825 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1219 | hash.p3_cap\[31\]$_DFF_P_/D
     2826 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1218 | hash.p3_cap\[31\]$_DFF_P_/D
     2827 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1217 | hash.p3_cap\[31\]$_DFF_P_/D
     2828 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1216 | hash.p3_cap\[31\]$_DFF_P_/D
     2829 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1215 | hash.p3_cap\[31\]$_DFF_P_/D
     2830 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1215 | hash.p3_cap\[31\]$_DFF_P_/D
     2830 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1214 | hash.p3_cap\[31\]$_DFF_P_/D
     2831 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1213 | hash.p3_cap\[31\]$_DFF_P_/D
     2832 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1212 | hash.p3_cap\[31\]$_DFF_P_/D
     2833 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1211 | hash.p3_cap\[31\]$_DFF_P_/D
     2834 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1210 | hash.p3_cap\[31\]$_DFF_P_/D
     2835 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1209 | hash.p3_cap\[31\]$_DFF_P_/D
     2836 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1208 | hash.p3_cap\[31\]$_DFF_P_/D
     2837 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1207 | hash.p3_cap\[31\]$_DFF_P_/D
     2838 |       0 |     542 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1206 | hash.p3_cap\[31\]$_DFF_P_/D
     2840 |       0 |     543 |      753 |    102 |   298 |   -3.448 |     -212.8 |   1206 | hash.p3_cap\[31\]$_DFF_P_/D
     2848 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1206 | hash.p3_cap\[31\]$_DFF_P_/D
     2849 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1205 | hash.p3_cap\[31\]$_DFF_P_/D
     2850 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1205 | hash.p3_cap\[31\]$_DFF_P_/D
     2850 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1204 | hash.p3_cap\[31\]$_DFF_P_/D
     2851 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1203 | hash.p3_cap\[31\]$_DFF_P_/D
     2852 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1202 | hash.p3_cap\[31\]$_DFF_P_/D
     2853 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1201 | hash.p3_cap\[31\]$_DFF_P_/D
     2854 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1200 | hash.p3_cap\[31\]$_DFF_P_/D
     2855 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1199 | hash.p3_cap\[31\]$_DFF_P_/D
     2856 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1198 | hash.p3_cap\[31\]$_DFF_P_/D
     2857 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1197 | hash.p3_cap\[31\]$_DFF_P_/D
     2858 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1196 | hash.p3_cap\[31\]$_DFF_P_/D
     2859 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1195 | hash.p3_cap\[31\]$_DFF_P_/D
     2860 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1195 | hash.p3_cap\[31\]$_DFF_P_/D
     2860 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1194 | hash.p3_cap\[31\]$_DFF_P_/D
     2861 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1193 | hash.p3_cap\[31\]$_DFF_P_/D
     2862 |       0 |     543 |      753 |    102 |   298 |   -3.447 |     -212.7 |   1192 | hash.p3_cap\[31\]$_DFF_P_/D
     2864 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1190 | hash.p3_cap\[31\]$_DFF_P_/D
     2865 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1189 | hash.p3_cap\[31\]$_DFF_P_/D
     2866 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1188 | hash.p3_cap\[31\]$_DFF_P_/D
     2867 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1187 | hash.p3_cap\[31\]$_DFF_P_/D
     2868 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1186 | hash.p3_cap\[31\]$_DFF_P_/D
     2869 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1185 | hash.p3_cap\[31\]$_DFF_P_/D
     2870 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1185 | hash.p3_cap\[31\]$_DFF_P_/D
     2870 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1184 | hash.p3_cap\[31\]$_DFF_P_/D
     2871 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1183 | hash.p3_cap\[31\]$_DFF_P_/D
     2872 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1182 | hash.p3_cap\[31\]$_DFF_P_/D
     2873 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1181 | hash.p3_cap\[31\]$_DFF_P_/D
     2874 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1180 | hash.p3_cap\[31\]$_DFF_P_/D
     2875 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1179 | hash.p3_cap\[31\]$_DFF_P_/D
     2876 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1178 | hash.p3_cap\[31\]$_DFF_P_/D
     2877 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1177 | hash.p3_cap\[31\]$_DFF_P_/D
     2878 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1176 | hash.p3_cap\[31\]$_DFF_P_/D
     2879 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1175 | hash.p3_cap\[31\]$_DFF_P_/D
     2880 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1175 | hash.p3_cap\[31\]$_DFF_P_/D
     2880 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1174 | hash.p3_cap\[31\]$_DFF_P_/D
     2881 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1173 | hash.p3_cap\[31\]$_DFF_P_/D
     2882 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1172 | hash.p3_cap\[31\]$_DFF_P_/D
     2883 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1171 | hash.p3_cap\[31\]$_DFF_P_/D
     2884 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1170 | hash.p3_cap\[31\]$_DFF_P_/D
     2885 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1169 | hash.p3_cap\[31\]$_DFF_P_/D
     2886 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1168 | hash.p3_cap\[31\]$_DFF_P_/D
     2887 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1167 | hash.p3_cap\[31\]$_DFF_P_/D
     2888 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1166 | hash.p3_cap\[31\]$_DFF_P_/D
     2889 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1165 | hash.p3_cap\[31\]$_DFF_P_/D
     2890 |       0 |     543 |      753 |    103 |   298 |   -3.447 |     -212.7 |   1165 | hash.p3_cap\[31\]$_DFF_P_/D
     2897 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1165 | hash.p3_cap\[31\]$_DFF_P_/D
     2898 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1164 | hash.p3_cap\[31\]$_DFF_P_/D
     2899 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1163 | hash.p3_cap\[31\]$_DFF_P_/D
     2900 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1163 | hash.p3_cap\[31\]$_DFF_P_/D
     2900 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1163 | hash.p3_cap\[31\]$_DFF_P_/D
     2901 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1162 | hash.p3_cap\[31\]$_DFF_P_/D
     2902 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1161 | hash.p3_cap\[31\]$_DFF_P_/D
     2903 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1160 | hash.p3_cap\[31\]$_DFF_P_/D
     2904 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1159 | hash.p3_cap\[31\]$_DFF_P_/D
     2905 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1158 | hash.p3_cap\[31\]$_DFF_P_/D
     2906 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1157 | hash.p3_cap\[31\]$_DFF_P_/D
     2907 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1156 | hash.p3_cap\[31\]$_DFF_P_/D
     2908 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1155 | hash.p3_cap\[31\]$_DFF_P_/D
     2909 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1154 | hash.p3_cap\[31\]$_DFF_P_/D
     2910 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1154 | hash.p3_cap\[31\]$_DFF_P_/D
     2910 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1153 | hash.p3_cap\[31\]$_DFF_P_/D
     2911 |       0 |     549 |      753 |    103 |   299 |   -3.447 |     -212.2 |   1152 | hash.p3_cap\[31\]$_DFF_P_/D
     2913 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1150 | hash.p3_cap\[31\]$_DFF_P_/D
     2914 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1149 | hash.p3_cap\[31\]$_DFF_P_/D
     2915 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1148 | hash.p3_cap\[31\]$_DFF_P_/D
     2916 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1147 | hash.p3_cap\[31\]$_DFF_P_/D
     2917 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1146 | hash.p3_cap\[31\]$_DFF_P_/D
     2918 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1145 | hash.p3_cap\[31\]$_DFF_P_/D
     2919 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1144 | hash.p3_cap\[31\]$_DFF_P_/D
     2920 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1144 | hash.p3_cap\[31\]$_DFF_P_/D
     2920 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1143 | hash.p3_cap\[31\]$_DFF_P_/D
     2921 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1142 | hash.p3_cap\[31\]$_DFF_P_/D
     2922 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1141 | hash.p3_cap\[31\]$_DFF_P_/D
     2923 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1140 | hash.p3_cap\[31\]$_DFF_P_/D
     2924 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1139 | hash.p3_cap\[31\]$_DFF_P_/D
     2925 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1138 | hash.p3_cap\[31\]$_DFF_P_/D
     2926 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1137 | hash.p3_cap\[31\]$_DFF_P_/D
     2927 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1136 | hash.p3_cap\[31\]$_DFF_P_/D
     2928 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1135 | hash.p3_cap\[31\]$_DFF_P_/D
     2929 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1134 | hash.p3_cap\[31\]$_DFF_P_/D
     2930 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1134 | hash.p3_cap\[31\]$_DFF_P_/D
     2930 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1133 | hash.p3_cap\[31\]$_DFF_P_/D
     2931 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1132 | hash.p3_cap\[31\]$_DFF_P_/D
     2932 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1131 | hash.p3_cap\[31\]$_DFF_P_/D
     2933 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1130 | hash.p3_cap\[31\]$_DFF_P_/D
     2934 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1129 | hash.p3_cap\[31\]$_DFF_P_/D
     2935 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1128 | hash.p3_cap\[31\]$_DFF_P_/D
     2936 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1127 | hash.p3_cap\[31\]$_DFF_P_/D
     2937 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1126 | hash.p3_cap\[31\]$_DFF_P_/D
     2938 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1125 | hash.p3_cap\[31\]$_DFF_P_/D
     2939 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1124 | hash.p3_cap\[31\]$_DFF_P_/D
     2940 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1124 | hash.p3_cap\[31\]$_DFF_P_/D
     2940 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1123 | hash.p3_cap\[31\]$_DFF_P_/D
     2941 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1122 | hash.p3_cap\[31\]$_DFF_P_/D
     2942 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1121 | hash.p3_cap\[31\]$_DFF_P_/D
     2943 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1120 | hash.p3_cap\[31\]$_DFF_P_/D
     2944 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1119 | hash.p3_cap\[31\]$_DFF_P_/D
     2945 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1118 | hash.p3_cap\[31\]$_DFF_P_/D
     2946 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1117 | hash.p3_cap\[31\]$_DFF_P_/D
     2947 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1116 | hash.p3_cap\[31\]$_DFF_P_/D
     2948 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1115 | hash.p3_cap\[31\]$_DFF_P_/D
     2949 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1114 | hash.p3_cap\[31\]$_DFF_P_/D
     2950 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1114 | hash.p3_cap\[31\]$_DFF_P_/D
     2950 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1113 | hash.p3_cap\[31\]$_DFF_P_/D
     2951 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1112 | hash.p3_cap\[31\]$_DFF_P_/D
     2952 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1111 | hash.p3_cap\[31\]$_DFF_P_/D
     2953 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1110 | hash.p3_cap\[31\]$_DFF_P_/D
     2954 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1109 | hash.p3_cap\[31\]$_DFF_P_/D
     2955 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1108 | hash.p3_cap\[31\]$_DFF_P_/D
     2956 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1107 | hash.p3_cap\[31\]$_DFF_P_/D
     2957 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1106 | hash.p3_cap\[31\]$_DFF_P_/D
     2958 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1105 | hash.p3_cap\[31\]$_DFF_P_/D
     2959 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1104 | hash.p3_cap\[31\]$_DFF_P_/D
     2960 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1104 | hash.p3_cap\[31\]$_DFF_P_/D
     2960 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1103 | hash.p3_cap\[31\]$_DFF_P_/D
     2961 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1102 | hash.p3_cap\[31\]$_DFF_P_/D
     2962 |       0 |     549 |      753 |    104 |   299 |   -3.447 |     -212.1 |   1101 | hash.p3_cap\[31\]$_DFF_P_/D
